species,fish,agei,radi,lencap,radcap,agecap,L0p
AC_AC,AC_AC_SC_03_16_004_D,5,0.553755447128953,165.455,0.649895684400635,7,1.7
AC_AC,AC_AC_SC_03_16_004_D,6,0.589941696350802,165.455,0.649895684400635,7,1.7
AC_AC,AC_AC_SC_03_16_004_D,7,0.620663445913947,165.455,0.649895684400635,7,1.7
AC_AC,AC_AC_SC_03_16_005_D,0,0.022,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_005_D,1,0.341151705662979,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_005_D,2,0.406190068322985,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_005_D,3,0.460897503572176,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_005_D,4,0.507737776210304,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_005_D,5,0.553422934827954,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_005_D,6,0.596629527217049,164.869,0.624244797757652,6,1.7
AC_AC,AC_AC_SC_03_16_006_D,0,0.019,153.193,0.576041279666505,4,1.7
AC_AC,AC_AC_SC_03_16_006_D,1,0.423110058421852,153.193,0.576041279666505,4,1.7
AC_AC,AC_AC_SC_03_16_006_D,2,0.468111891224478,153.193,0.576041279666505,4,1.7
AC_AC,AC_AC_SC_03_16_006_D,3,0.512566123929193,153.193,0.576041279666505,4,1.7
AC_AC,AC_AC_SC_03_16_006_D,4,0.548967182100628,153.193,0.576041279666505,4,1.7
AC_AC,AC_AC_SC_03_16_007,0,,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,1,0.372788505311744,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,2,0.439030616716932,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,3,0.47943430846342,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,4,0.502262805508052,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,5,0.530939926642278,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,6,0.566074089990734,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,7,0.594437112542187,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,8,0.622511925973868,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,9,0.650732284849379,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,10,0.677312151208379,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,11,0.706199371943668,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,12,0.724383196781756,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_007,13,0.7476480174278,152.698,0.768952585680957,13,1.7
AC_AC,AC_AC_SC_03_16_008_D,0,0.016,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,1,0.304837198486132,156.886,0.644019603226971,14,1.7
AC_AC,AC_AC_SC_03_16_008_D,2,0.35492321957436,156.886,0.644019603226971,14,1.7
