"species";"fish";"agei";"radi";"lencap";"radcap";"agecap";"L0p";"Location"
"PA_BA";"PA_BA_MO_03_16_001";0;0,039824616;NA;0,254245187;1;1,95;"Moorea"
"PA_BA";"PA_BA_MO_03_16_001";1;0,214245187;NA;0,254245187;1;1,95;"Moorea"
"PA_BA";"PA_BA_MO_03_16_002";0;0,029732137;NA;0,209204274;1;1,95;"Moorea"
"PA_BA";"PA_BA_MO_03_16_002";1;0,17839843;NA;0,209204274;1;1,95;"Moorea"
"PA_BA";"PA_BA_MO_03_16_003";0;0,018027756;NA;0,190882163;0;1,95;"Moorea"
"PA_BA";"PA_BA_MO_03_16_005";0;0,017;NA;0,176875663;0;1,95;"Moorea"
