"Family","Genus","Species","ID","Agei","Ri","Agecpt","Rcpt","Lcpt","L0p","R0p","Li_sp_m","Li_sp_sd","Li_sploc_m","Li_sploc_sd","Weight","Location","Observer"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",11,0.667943202460323,14,0.753147276296385,204.517,1.7,0.013,190.256674604045,1.71160704917251,188.935866700588,2.61723153658315,147.4,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",12,0.689352768179954,14,0.753147276296385,204.517,1.7,0.013,193.914191395787,1.28871767468474,192.917543786826,1.9751822561761,147.4,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",13,0.71251287807883,14,0.753147276296385,204.517,1.7,0.013,197.813052031609,0.825576897951634,197.173116339985,1.26845094659984,147.4,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_003",14,0.732718785613838,14,0.753147276296385,204.517,1.7,0.013,201.167778783126,0.417024394606266,200.843899141544,0.642075925964674,147.4,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",0,NA,7,0.649895684400635,216.417,1.7,NA,1.7,4.14441120850808e-15,1.7,3.7606858523358e-15,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",1,0.341990172605408,7,0.649895684400635,216.417,1.7,NA,146.005801060543,8.33665431019023,140.467766921901,11.2732459086312,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",2,0.421189459034253,7,0.649895684400635,216.417,1.7,NA,166.100514945503,6.41117138740355,161.723450396116,8.86733460409759,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",3,0.473093203382525,7,0.649895684400635,216.417,1.7,NA,178.387358512113,5.04612217386195,174.891841724764,7.06670130880526,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",4,0.522416741707002,7,0.649895684400635,216.417,1.7,NA,189.534746539599,3.69166828486427,186.946524165133,5.22481125445997,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",5,0.553755447128953,7,0.649895684400635,216.417,1.7,NA,196.382827078296,2.80703028109144,194.40114742561,3.99746543491199,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",6,0.589941696350802,7,0.649895684400635,216.417,1.7,NA,204.086282776015,1.76562106727239,202.830532897024,2.53136535095408,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_004",7,0.620663445913947,7,0.649895684400635,216.417,1.7,NA,210.468629880463,0.866646733973109,209.848625138774,1.24922340230046,162,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",0,0.022,6,0.624244797757652,220.536,1.7,0.022,1.7,7.43857568744504e-15,1.7,6.53500244585087e-15,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",1,0.341151705662979,6,0.624244797757652,220.536,1.7,0.022,144.086268870985,6.43047282589281,139.366220378812,9.47850152842663,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",2,0.406190068322985,6,0.624244797757652,220.536,1.7,0.022,163.391379210254,5.25633157988693,159.485890302646,7.84061731513542,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",3,0.460897503572176,6,0.624244797757652,220.536,1.7,0.022,178.688191092965,4.09718093902323,175.616703657713,6.16645293986594,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",4,0.507737776210304,6,0.624244797757652,220.536,1.7,0.022,191.217934848867,3.00731021678415,188.947914549322,4.55809520582465,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",5,0.553422934827954,6,0.624244797757652,220.536,1.7,0.022,203.002963667696,1.87302474645263,201.580402462469,2.8571163379238,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_005",6,0.596629527217049,6,0.624244797757652,220.536,1.7,0.022,213.798184900844,0.74530307606846,213.229060201277,1.14337605223859,176.5,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",0,0.019,4,0.576041279666505,195.416,1.7,0.019,1.7,6.81599386665273e-15,1.7,6.09776607838161e-15,136.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",1,0.423110058421852,4,0.576041279666505,195.416,1.7,0.019,158.85474139776,3.71822432915483,156.042050111896,5.6208980321395,136.8,"Manuae","Jean Bienvenu"
"Acanthuridae","Acanthurus","Acanthurus achilles","AC_AC_SC_03_16_006",2,0.468111891224478,4,0.576041279666505,195.416,1.7,0.019,170.117144731233,2.69795717301998,168.061445233831,4.10927585011467,136.8,"Manuae","Jean Bienvenu"
