"Location","Species","lmax","age","ypred_m","ypred_lq","ypred_uq","yrep_m","yrep_lq","yrep_uq"
"Moorea","Odonus niger",50,5,22.2809433212132,20.8596356280208,23.7977630576959,24.3045358100131,23.4227600694847,25.1954849269707
"Moorea","Odonus niger",50,6,22.9754218466725,21.2561484603581,24.9016181248269,25.5934919531198,24.6068689542351,26.5712111950064
"Moorea","Odonus niger",50,7,23.3934765574966,21.4638255744055,25.6325568561864,26.4754454580721,25.3380363709156,27.5766892814674
"Moorea","Odonus niger",50,8,23.6461690779666,21.5675693543138,26.0901285052875,27.0795847806573,25.8105559008108,28.3218987084259
"Moorea","Odonus niger",50,9,23.7995368525526,21.6149593117862,26.4210905233478,27.4938804905678,26.1073270971029,28.8839910437199
"Moorea","Odonus niger",50,10,23.8930043934017,21.6457743789572,26.6424366408521,27.778302869852,26.2919415511038,29.277996995001
"Moorea","Odonus niger",50,11,23.9502023143874,21.659389548786,26.7851475002269,27.9737796568988,26.4222436786209,29.5695906589724
"Moorea","Odonus niger",50,0,1.05097827262785,0.103791566198463,2.01818119394696,1.10372566475995,0.1141760915,2.11581401352675
"Moorea","Odonus niger",50,1,10.4046163582399,9.59688483459069,11.1855968276132,10.6369948419974,9.96762706397914,11.3314753368665
"Moorea","Odonus niger",50,2,15.9181185780332,15.1804890569977,16.6197227305265,15.9339810240816,15.2539758157221,16.6210743225435
"Moorea","Odonus niger",50,3,19.1820595870225,18.4908019750129,19.9254268628222,18.8841999929386,18.2470300313294,19.5181032888202
"Moorea","Odonus niger",50,4,21.1224946072163,20.0854644848839,22.2038568339619,20.5312413552668,19.8316069412087,21.230141388939
"Moorea","Odonus niger",50,5,22.2809433212132,20.8596356280208,23.7977630576959,21.4528921026788,20.6158842378117,22.2835600401756
"Moorea","Odonus niger",50,6,22.9754218466725,21.2561484603581,24.9016181248269,21.9698164861477,20.9953316589589,22.9265770648298
"Moorea","Odonus niger",50,7,23.3934765574966,21.4638255744055,25.6325568561864,22.2604019913411,21.1800066885712,23.3258874134207
"Moorea","Odonus niger",50,8,23.6461690779666,21.5675693543138,26.0901285052875,22.4241194804763,21.269764515062,23.5634931033033
"Moorea","Odonus niger",50,9,23.7995368525526,21.6149593117862,26.4210905233478,22.5165634740426,21.3310873518543,23.7086482946489
"Moorea","Odonus niger",50,10,23.8930043934017,21.6457743789572,26.6424366408521,22.5688769405354,21.3559708948299,23.8035310519184
"Moorea","Odonus niger",50,11,23.9502023143874,21.659389548786,26.7851475002269,22.598544959112,21.366539338685,23.8594149880654
"Moorea","Odonus niger",50,12,23.9853507235791,21.6706711457179,26.8804547150797,22.6154063452304,21.3761196614384,23.8956898784355
"Moorea","Odonus niger",50,13,24.0070405571919,21.6756746126385,26.9373170192809,22.6250095792432,21.379287058715,23.9162085715989
"Moorea","Odonus niger",50,0,1.05097827262785,0.103791566198463,2.01818119394696,0.923093663854977,0.0930790831076111,1.79279476974602
"Moorea","Odonus niger",50,1,10.4046163582399,9.59688483459069,11.1855968276132,9.69095087291457,8.86979633955074,10.5073365192611
"Moorea","Odonus niger",50,2,15.9181185780332,15.1804890569977,16.6197227305265,15.6262893962281,14.6455770521585,16.5965730811706
"Moorea","Odonus niger",50,3,19.1820595870225,18.4908019750129,19.9254268628222,19.6491165830184,18.6994671547665,20.5787823343387
"Moorea","Odonus niger",50,4,21.1224946072163,20.0854644848839,22.2038568339619,22.3790301225996,21.5284314957255,23.235421225966
"Moorea","Odonus niger",50,5,22.2809433212132,20.8596356280208,23.7977630576959,24.233825066989,23.3815371272454,25.0978694023419
"Moorea","Odonus niger",50,6,22.9754218466725,21.2561484603581,24.9016181248269,25.4955664742043,24.5309315585596,26.4454478652631
"Moorea","Odonus niger",50,7,23.3934765574966,21.4638255744055,25.6325568561864,26.3549168694257,25.2457970778755,27.4365843591087
"Moorea","Odonus niger",50,8,23.6461690779666,21.5675693543138,26.0901285052875,26.9409117152019,25.6960753387663,28.1794320460466
"Moorea","Odonus niger",50,9,23.7995368525526,21.6149593117862,26.4210905233478,27.340984585844,25.9688901108367,28.7160716957722
"Moorea","Odonus niger",50,10,23.8930043934017,21.6457743789572,26.6424366408521,27.6144513080024,26.1427385508884,29.116413233932
"Moorea","Odonus niger",50,11,23.9502023143874,21.659389548786,26.7851475002269,27.8016006531765,26.2537347784656,29.4120297348477
