species;fish;agei;radi;lencap;radcap;agecap;L0p
CE_AR;CE_AR_TA_03_16_008;9;0.610919043;;0.676663136;10;1.9
CE_AR;CE_AR_TA_03_16_008;10;0.657534491;;0.676663136;10;1.9
CE_AR;CE_AR_TA_03_16_009;0;NA;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;1;0.358700432;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;2;0.458825354;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;3;0.508825354;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;4;0.533523532;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;5;0.569758874;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;6;0.615802332;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;7;0.684482751;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;8;0.735286294;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;9;0.811980492;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;10;0.870229956;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;11;0.904943066;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;12;0.940789962;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;13;0.988497404;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;14;1.030270601;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_009;15;1.078654483;;1.094305716;15;1.9
CE_AR;CE_AR_TA_03_16_010;0;NA;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;1;0.296057427;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;2;0.352908108;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;3;0.386878684;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;4;0.416878684;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;5;0.443279442;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;6;0.47439214;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;7;0.491884996;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;8;0.525186647;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;9;0.557077085;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;10;0.598694389;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;11;0.632115939;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;12;0.67316469;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;13;0.710178201;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;14;0.735985177;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_010;15;0.764985177;;0.811214522;15;1.9
CE_AR;CE_AR_TA_03_16_011;0;0.040224371;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;1;0.397020151;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;2;0.476951371;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;3;0.532123828;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;4;0.575964448;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;5;0.619381035;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;6;0.678414924;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;7;0.729021247;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;8;0.775668863;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;9;0.814152625;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;10;0.858435805;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_011;11;0.910790365;;0.924005411;11;1.9
CE_AR;CE_AR_TA_03_16_012;0;NA;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;1;0.394677083;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;2;0.49450193;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;3;0.598564411;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;4;0.646834485;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;5;0.68080506;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;6;0.732030054;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;7;0.770978738;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;8;0.810677605;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;9;0.857368075;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;10;0.89283637;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_012;11;0.936699795;;0.988350646;11;1.9
CE_AR;CE_AR_TA_03_16_013;0;0.038470768;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;1;0.522529425;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;2;0.723419942;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;3;0.841508892;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;4;0.881869764;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;5;0.918883275;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;6;0.963481481;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;7;1.003842354;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;8;1.040077695;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;9;1.07060637;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;10;1.107403109;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_013;11;1.125787886;;1.140256989;11;1.9
CE_AR;CE_AR_TA_03_16_014;0;NA;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;1;0.457947595;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;2;0.539556418;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;3;0.61722237;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;4;0.695016971;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;5;0.760070795;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;6;0.829475406;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;7;0.911310606;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;8;0.965513927;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;9;1.004114445;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_014;10;1.044574302;;1.053265873;10;1.9
CE_AR;CE_AR_TA_03_16_015;0;NA;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;1;0.219859046;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;2;0.267942307;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;3;0.332347276;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;4;0.390355896;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;5;0.433634066;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;6;0.463044948;;0.590658108;7;1.9
CE_AR;CE_AR_TA_03_16_015;7;0.51188141;;0.590658108;7;1.9
CE_AR;CE_AR_MO_03_16_016;0;0.049929951;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;1;0.334368061;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;2;0.413677581;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;3;0.462473073;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;4;0.515103862;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;5;0.552117373;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;6;0.584644285;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;7;0.634644285;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016;8;0.691257004;;0.711846191;8;1.9
CE_AR;CE_AR_MO_03_16_016b;0;NA;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;1;0.61544293;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;2;0.729727662;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;3;0.800162029;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;4;0.858958287;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;5;0.924563165;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;6;0.988218487;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;7;1.061464647;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;8;1.109266321;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;9;1.144649933;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;10;1.174482801;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;11;1.193587774;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;12;1.208453842;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;13;1.234702652;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;14;1.253807625;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;15;1.276435042;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;16;1.302242018;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;17;1.333483017;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_016b;18;1.350512403;;1.361046656;18;1.9
CE_AR;CE_AR_MO_03_16_017;0;NA;;1.046212693;5;1.9
CE_AR;CE_AR_MO_03_16_017;1;0.62427511;;1.046212693;5;1.9
CE_AR;CE_AR_MO_03_16_017;2;0.714539762;;1.046212693;5;1.9
CE_AR;CE_AR_MO_03_16_017;3;0.785369733;;1.046212693;5;1.9
CE_AR;CE_AR_MO_03_16_017;4;0.855265058;;1.046212693;5;1.9
CE_AR;CE_AR_MO_03_16_017;5;0.9171952;;1.046212693;5;1.9
CE_AR;CE_AR_MO_03_16_017b;0;0.039204592;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;1;0.318025156;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;2;0.384214279;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;3;0.430257737;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;4;0.491134662;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;5;0.543019149;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;6;0.597800533;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;7;0.636697833;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;8;0.675285396;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;9;0.713298552;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_017b;10;0.743030689;;0.774135001;10;1.9
CE_AR;CE_AR_MO_03_16_018;0;0.030413813;;0.374092235;5;1.9
CE_AR;CE_AR_MO_03_16_018;1;0.2133776;;0.374092235;5;1.9
CE_AR;CE_AR_MO_03_16_018;2;0.245904512;;0.374092235;5;1.9
CE_AR;CE_AR_MO_03_16_018;3;0.281513499;;0.374092235;5;1.9
CE_AR;CE_AR_MO_03_16_018;4;0.304944248;;0.374092235;5;1.9
CE_AR;CE_AR_MO_03_16_018;5;0.334355131;;0.374092235;5;1.9
CA_ME;CA_ME_MO_03_16_001;0;0.048548944;;0.684563086;4;3.15
CA_ME;CA_ME_MO_03_16_001;1;0.406333778;;0.684563086;4;3.15
CA_ME;CA_ME_MO_03_16_001;2;0.491604163;;0.684563086;4;3.15
CA_ME;CA_ME_MO_03_16_001;3;0.568840074;;0.684563086;4;3.15
CA_ME;CA_ME_MO_03_16_001;4;0.63821215;;0.684563086;4;3.15
CA_ME;CA_ME_TA_03_16_003;0;0.039824616;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;1;0.353277511;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;2;0.486371463;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;3;0.570490426;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;4;0.637251193;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;5;0.71687531;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;6;0.782067334;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;7;0.839102411;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;8;0.885974578;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;9;0.941201383;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;10;0.980214201;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;11;1.017214201;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_003;12;1.059190385;;1.061249264;12;3.15
CA_ME;CA_ME_TA_03_16_004;0;0.030805844;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;1;0.35316002;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;2;0.430825972;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;3;0.492095866;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;4;0.55470577;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;5;0.601224583;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;6;0.646413077;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;7;0.687119342;;0.749963332;8;3.15
CA_ME;CA_ME_TA_03_16_004;8;0.721119342;;0.749963332;8;3.15
CA_ME;CA_ME_MO_03_16_005;0;0.036796739;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;1;0.31141612;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;2;0.39650431;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;3;0.464980583;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;4;0.52177847;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;5;0.592106274;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;6;0.652711555;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;7;0.728183404;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;8;0.799014188;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;9;0.860731284;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;10;0.91630106;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;11;0.971118941;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;12;1.012712209;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;13;1.069014962;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;14;1.104525524;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_005;15;1.151055085;;1.178847318;15;3.15
CA_ME;CA_ME_MO_03_16_006;0;0.03138471;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;1;0.335279259;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;2;0.397711098;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;3;0.459970132;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;4;0.514812217;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;5;0.564953912;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;6;0.611621957;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;7;0.652645167;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_006;8;0.690771274;;0.72374526;8;3.15
CA_ME;CA_ME_MO_03_16_007;0;0.038209946;;0.735312859;4;3.15
CA_ME;CA_ME_MO_03_16_007;1;0.427094837;;0.735312859;4;3.15
CA_ME;CA_ME_MO_03_16_007;2;0.571555905;;0.735312859;4;3.15
CA_ME;CA_ME_MO_03_16_007;3;0.620962382;;0.735312859;4;3.15
CA_ME;CA_ME_MO_03_16_007;4;0.688230502;;0.735312859;4;3.15
CA_ME;CA_ME_MO_03_16_008;0;NA;;0.731147283;6;3.15
CA_ME;CA_ME_MO_03_16_008;1;0.349863851;;0.731147283;6;3.15
CA_ME;CA_ME_MO_03_16_008;2;0.431214948;;0.731147283;6;3.15
CA_ME;CA_ME_MO_03_16_008;3;0.497523269;;0.731147283;6;3.15
CA_ME;CA_ME_MO_03_16_008;4;0.573586485;;0.731147283;6;3.15
CA_ME;CA_ME_MO_03_16_008;5;0.627803571;;0.731147283;6;3.15
CA_ME;CA_ME_MO_03_16_008;6;0.678846249;;0.731147283;6;3.15
LU_FU;LU_FU_TA_03_16_001;0;0.041880783;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;1;0.428953377;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;2;0.517072615;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;3;0.598097302;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;4;0.674634875;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;5;0.766944138;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;6;0.846700015;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;7;0.911112747;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;8;0.977036946;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;9;1.035637287;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;10;1.090199179;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;11;1.151664616;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;12;1.220016646;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;13;1.268719829;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;14;1.310156527;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;15;1.342913206;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_001;16;1.373178698;;1.396015043;16;1.95
LU_FU;LU_FU_TA_03_16_002;0;0.035805028;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;1;0.51432571;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;2;0.657214539;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;3;0.78304671;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;4;0.904948842;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;5;1.008416603;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;6;1.112945814;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;7;1.203807494;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;8;1.283481697;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;9;1.345342243;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;10;1.405792786;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;11;1.46064504;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;12;1.512718239;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;13;1.556162837;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;14;1.599056092;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;15;1.642370352;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;16;1.693767079;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;17;1.736670996;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;18;1.779124874;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_002;19;1.822450027;;1.826600084;19;1.95
LU_FU;LU_FU_TA_03_16_003;0;0.037802116;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;1;0.395060755;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;2;0.528836687;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;3;0.665192838;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;4;0.712203475;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;5;0.758301198;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;6;0.803611241;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;7;0.855089391;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;8;0.90433368;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;9;0.947345307;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;10;0.989535353;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;11;1.039214322;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;12;1.097197078;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;13;1.148626642;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;14;1.197820137;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;15;1.251949612;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;16;1.310087379;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;17;1.364511638;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;18;1.418270359;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;19;1.465809816;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;20;1.519568536;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_003;21;1.572066155;;1.611346331;21;1.95
LU_FU;LU_FU_TA_03_16_004;0;NA;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;1;0.425738182;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;2;0.564146997;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;3;0.704574915;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;4;0.847979935;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;5;0.969918445;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;6;1.05315906;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;7;1.130009564;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;8;1.183348105;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_004;9;1.240207581;;1.279488179;9;1.95
LU_FU;LU_FU_TA_03_16_005;0;0.052630789;;0.901900771;5;1.95
LU_FU;LU_FU_TA_03_16_005;1;0.432297351;;0.901900771;5;1.95
LU_FU;LU_FU_TA_03_16_005;2;0.561699824;;0.901900771;5;1.95
LU_FU;LU_FU_TA_03_16_005;3;0.696847891;;0.901900771;5;1.95
LU_FU;LU_FU_TA_03_16_005;4;0.778683091;;0.901900771;5;1.95
LU_FU;LU_FU_TA_03_16_005;5;0.852959602;;0.901900771;5;1.95
LU_FU;LU_FU_TA_03_16_006;0;NA;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;1;0.319765539;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;2;0.403491282;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;3;0.470379248;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;4;0.526602019;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;5;0.596815978;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;6;0.694759839;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;7;0.776061746;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;8;0.842303726;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;9;0.896340751;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;10;0.955171015;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;11;1.018802768;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;12;1.081771014;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;13;1.139572398;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;14;1.201289495;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;15;1.255372764;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;16;1.310843477;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;17;1.34773521;;1.41874663;18;1.95
LU_FU;LU_FU_TA_03_16_006;18;1.391644207;;1.41874663;18;1.95
LU_FU;LU_FU_MO_03_16_007;0;0.045188494;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;1;0.562732004;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;2;0.800776387;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;3;0.956162838;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;4;1.090619905;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;5;1.213979763;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;6;1.298241926;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;7;1.38037578;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;8;1.448303331;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;9;1.503242115;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;10;1.561912421;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;11;1.61361349;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_007;12;1.669507164;;1.687439289;12;1.95
LU_FU;LU_FU_MO_03_16_008;0;0.030528675;;0.692448554;3;1.95
LU_FU;LU_FU_MO_03_16_008;1;0.327794143;;0.692448554;3;1.95
LU_FU;LU_FU_MO_03_16_008;2;0.497999901;;0.692448554;3;1.95
LU_FU;LU_FU_MO_03_16_008;3;0.638064172;;0.692448554;3;1.95
LU_FU;LU_FU_MO_03_16_009;0;0.036359318;;0.905284486;3;1.95
LU_FU;LU_FU_MO_03_16_009;1;0.428565048;;0.905284486;3;1.95
LU_FU;LU_FU_MO_03_16_009;2;0.623102962;;0.905284486;3;1.95
LU_FU;LU_FU_MO_03_16_009;3;0.765893017;;0.905284486;3;1.95
LU_FU;LU_FU_MO_03_16_010;0;NA;;0.787413487;5;1.95
LU_FU;LU_FU_MO_03_16_010;1;0.474675679;;0.787413487;5;1.95
LU_FU;LU_FU_MO_03_16_010;2;0.570367894;;0.787413487;5;1.95
LU_FU;LU_FU_MO_03_16_010;3;0.634718496;;0.787413487;5;1.95
LU_FU;LU_FU_MO_03_16_010;4;0.693794718;;0.787413487;5;1.95
LU_FU;LU_FU_MO_03_16_010;5;0.742095857;;0.787413487;5;1.95
LU_FU;LU_FU_MO_03_16_011;0;0.041677332;;1.012059781;3;1.95
LU_FU;LU_FU_MO_03_16_011;1;0.595191566;;1.012059781;3;1.95
LU_FU;LU_FU_MO_03_16_011;2;0.859013475;;1.012059781;3;1.95
LU_FU;LU_FU_MO_03_16_011;3;0.954286767;;1.012059781;3;1.95
LU_FU;LU_FU_MO_03_16_012;0;0.025059928;;0.950561671;4;1.95
LU_FU;LU_FU_MO_03_16_012;1;0.634152666;;0.950561671;4;1.95
LU_FU;LU_FU_MO_03_16_012;2;0.725713359;;0.950561671;4;1.95
